percentile,profession,publicprivate,income
3,Arbetsterapeut,public,24400
4,Arbetsterapeut,public,24600
5,Arbetsterapeut,public,24900
6,Arbetsterapeut,public,25000
7,Arbetsterapeut,public,25250
8,Arbetsterapeut,public,25400
9,Arbetsterapeut,public,25500
10,Arbetsterapeut,public,25625
11,Arbetsterapeut,public,25850
12,Arbetsterapeut,public,26000
13,Arbetsterapeut,public,26100
14,Arbetsterapeut,public,26300
15,Arbetsterapeut,public,26450
16,Arbetsterapeut,public,26500
17,Arbetsterapeut,public,26660
18,Arbetsterapeut,public,26800
19,Arbetsterapeut,public,26900
20,Arbetsterapeut,public,27000
21,Arbetsterapeut,public,27050
22,Arbetsterapeut,public,27190
23,Arbetsterapeut,public,27250
24,Arbetsterapeut,public,27400
25,Arbetsterapeut,public,27500
26,Arbetsterapeut,public,27500
27,Arbetsterapeut,public,27625
28,Arbetsterapeut,public,27710
29,Arbetsterapeut,public,27800
30,Arbetsterapeut,public,27900
31,Arbetsterapeut,public,28000
32,Arbetsterapeut,public,28000
33,Arbetsterapeut,public,28100
34,Arbetsterapeut,public,28200
35,Arbetsterapeut,public,28300
36,Arbetsterapeut,public,28395
37,Arbetsterapeut,public,28460
38,Arbetsterapeut,public,28500
39,Arbetsterapeut,public,28600
40,Arbetsterapeut,public,28700
41,Arbetsterapeut,public,28753
42,Arbetsterapeut,public,28805
43,Arbetsterapeut,public,28900
44,Arbetsterapeut,public,29000
45,Arbetsterapeut,public,29000
46,Arbetsterapeut,public,29100
47,Arbetsterapeut,public,29151
48,Arbetsterapeut,public,29200
49,Arbetsterapeut,public,29300
50,Arbetsterapeut,public,29400
51,Arbetsterapeut,public,29450
52,Arbetsterapeut,public,29500
53,Arbetsterapeut,public,29600
54,Arbetsterapeut,public,29650
55,Arbetsterapeut,public,29700
56,Arbetsterapeut,public,29800
57,Arbetsterapeut,public,29900
58,Arbetsterapeut,public,30000
59,Arbetsterapeut,public,30000
60,Arbetsterapeut,public,30050
61,Arbetsterapeut,public,30150
62,Arbetsterapeut,public,30200
63,Arbetsterapeut,public,30300
64,Arbetsterapeut,public,30450
65,Arbetsterapeut,public,30500
66,Arbetsterapeut,public,30600
67,Arbetsterapeut,public,30700
68,Arbetsterapeut,public,30800
69,Arbetsterapeut,public,30900
70,Arbetsterapeut,public,31000
71,Arbetsterapeut,public,31050
72,Arbetsterapeut,public,31200
73,Arbetsterapeut,public,31300
74,Arbetsterapeut,public,31400
75,Arbetsterapeut,public,31500
76,Arbetsterapeut,public,31653
77,Arbetsterapeut,public,31750
78,Arbetsterapeut,public,31900
79,Arbetsterapeut,public,32000
80,Arbetsterapeut,public,32200
81,Arbetsterapeut,public,32400
82,Arbetsterapeut,public,32500
83,Arbetsterapeut,public,32700
84,Arbetsterapeut,public,32900
85,Arbetsterapeut,public,33100
86,Arbetsterapeut,public,33375
87,Arbetsterapeut,public,33700
88,Arbetsterapeut,public,34046
89,Arbetsterapeut,public,34500
90,Arbetsterapeut,public,35000
91,Arbetsterapeut,public,35500
92,Arbetsterapeut,public,36200
93,Arbetsterapeut,public,37000
94,Arbetsterapeut,public,38063
95,Arbetsterapeut,public,39400
96,Arbetsterapeut,public,40500
97,Arbetsterapeut,public,42000
