percentile,profession,publicprivate,income
3,Tandhygienist,public,22811
4,Tandhygienist,public,23100
5,Tandhygienist,public,23300
6,Tandhygienist,public,23500
7,Tandhygienist,public,23600
8,Tandhygienist,public,23800
9,Tandhygienist,public,24000
11,Tandhygienist,public,24150
12,Tandhygienist,public,24300
13,Tandhygienist,public,24400
14,Tandhygienist,public,24600
15,Tandhygienist,public,24650
16,Tandhygienist,public,24700
17,Tandhygienist,public,24800
18,Tandhygienist,public,25000
19,Tandhygienist,public,25100
20,Tandhygienist,public,25300
21,Tandhygienist,public,25500
22,Tandhygienist,public,25600
23,Tandhygienist,public,25700
24,Tandhygienist,public,25800
25,Tandhygienist,public,25900
26,Tandhygienist,public,26000
27,Tandhygienist,public,26150
28,Tandhygienist,public,26341
29,Tandhygienist,public,26400
30,Tandhygienist,public,26550
31,Tandhygienist,public,26700
32,Tandhygienist,public,26850
33,Tandhygienist,public,26950
34,Tandhygienist,public,27000
35,Tandhygienist,public,27200
36,Tandhygienist,public,27300
37,Tandhygienist,public,27400
38,Tandhygienist,public,27500
39,Tandhygienist,public,27572
40,Tandhygienist,public,27700
41,Tandhygienist,public,27800
42,Tandhygienist,public,27900
43,Tandhygienist,public,28000
44,Tandhygienist,public,28100
45,Tandhygienist,public,28200
46,Tandhygienist,public,28290
47,Tandhygienist,public,28400
48,Tandhygienist,public,28500
49,Tandhygienist,public,28580
50,Tandhygienist,public,28725
51,Tandhygienist,public,28800
52,Tandhygienist,public,28900
53,Tandhygienist,public,29000
55,Tandhygienist,public,29200
56,Tandhygienist,public,29300
57,Tandhygienist,public,29400
58,Tandhygienist,public,29500
60,Tandhygienist,public,29608
61,Tandhygienist,public,29750
62,Tandhygienist,public,29900
63,Tandhygienist,public,30000
65,Tandhygienist,public,30100
66,Tandhygienist,public,30200
67,Tandhygienist,public,30300
68,Tandhygienist,public,30425
69,Tandhygienist,public,30500
70,Tandhygienist,public,30560
71,Tandhygienist,public,30700
72,Tandhygienist,public,30800
73,Tandhygienist,public,30900
74,Tandhygienist,public,31000
75,Tandhygienist,public,31100
76,Tandhygienist,public,31200
77,Tandhygienist,public,31330
78,Tandhygienist,public,31450
79,Tandhygienist,public,31500
80,Tandhygienist,public,31700
81,Tandhygienist,public,31800
82,Tandhygienist,public,32000
84,Tandhygienist,public,32075
85,Tandhygienist,public,32300
86,Tandhygienist,public,32500
87,Tandhygienist,public,32650
88,Tandhygienist,public,33000
89,Tandhygienist,public,33207
90,Tandhygienist,public,33500
91,Tandhygienist,public,34000
92,Tandhygienist,public,34416
93,Tandhygienist,public,34800
94,Tandhygienist,public,35500
95,Tandhygienist,public,36800
96,Tandhygienist,public,37500
97,Tandhygienist,public,39500
