percentile,profession,publicprivate,income
3,Tandhygienist,public,23000
4,Tandhygienist,public,23500
5,Tandhygienist,public,23700
6,Tandhygienist,public,23900
7,Tandhygienist,public,24000
8,Tandhygienist,public,24400
9,Tandhygienist,public,24583
10,Tandhygienist,public,24600
11,Tandhygienist,public,24850
12,Tandhygienist,public,25000
13,Tandhygienist,public,25100
14,Tandhygienist,public,25174
15,Tandhygienist,public,25270
16,Tandhygienist,public,25450
17,Tandhygienist,public,25539
18,Tandhygienist,public,25600
19,Tandhygienist,public,25900
20,Tandhygienist,public,26000
21,Tandhygienist,public,26100
22,Tandhygienist,public,26300
23,Tandhygienist,public,26400
24,Tandhygienist,public,26600
25,Tandhygienist,public,26700
26,Tandhygienist,public,26900
27,Tandhygienist,public,27000
28,Tandhygienist,public,27100
29,Tandhygienist,public,27200
30,Tandhygienist,public,27300
31,Tandhygienist,public,27400
32,Tandhygienist,public,27500
33,Tandhygienist,public,27609
34,Tandhygienist,public,27750
35,Tandhygienist,public,27900
36,Tandhygienist,public,27950
37,Tandhygienist,public,28000
38,Tandhygienist,public,28100
39,Tandhygienist,public,28200
40,Tandhygienist,public,28432
41,Tandhygienist,public,28500
42,Tandhygienist,public,28600
43,Tandhygienist,public,28700
44,Tandhygienist,public,28750
45,Tandhygienist,public,28850
46,Tandhygienist,public,28900
47,Tandhygienist,public,29000
48,Tandhygienist,public,29100
49,Tandhygienist,public,29300
50,Tandhygienist,public,29415
51,Tandhygienist,public,29500
52,Tandhygienist,public,29600
53,Tandhygienist,public,29750
54,Tandhygienist,public,29849
55,Tandhygienist,public,30000
57,Tandhygienist,public,30100
58,Tandhygienist,public,30200
59,Tandhygienist,public,30300
60,Tandhygienist,public,30400
61,Tandhygienist,public,30500
62,Tandhygienist,public,30638
63,Tandhygienist,public,30800
64,Tandhygienist,public,30990
65,Tandhygienist,public,31000
66,Tandhygienist,public,31043
67,Tandhygienist,public,31150
68,Tandhygienist,public,31300
69,Tandhygienist,public,31400
70,Tandhygienist,public,31500
71,Tandhygienist,public,31600
72,Tandhygienist,public,31700
73,Tandhygienist,public,31800
74,Tandhygienist,public,31930
75,Tandhygienist,public,32000
76,Tandhygienist,public,32050
77,Tandhygienist,public,32200
78,Tandhygienist,public,32300
79,Tandhygienist,public,32500
80,Tandhygienist,public,32650
81,Tandhygienist,public,32819
82,Tandhygienist,public,33000
84,Tandhygienist,public,33250
85,Tandhygienist,public,33400
86,Tandhygienist,public,33500
87,Tandhygienist,public,33800
88,Tandhygienist,public,34100
89,Tandhygienist,public,34500
90,Tandhygienist,public,34800
91,Tandhygienist,public,35400
92,Tandhygienist,public,35881
93,Tandhygienist,public,36750
94,Tandhygienist,public,37919
95,Tandhygienist,public,38500
96,Tandhygienist,public,40000
97,Tandhygienist,public,42000
