percentile,profession,publicprivate,income
3,Socionom,private,28000
4,Socionom,private,28200
5,Socionom,private,28900
6,Socionom,private,29200
7,Socionom,private,29700
8,Socionom,private,30000
9,Socionom,private,30500
10,Socionom,private,30694
11,Socionom,private,31000
12,Socionom,private,31500
13,Socionom,private,31700
14,Socionom,private,32000
15,Socionom,private,32200
16,Socionom,private,32500
17,Socionom,private,32647
18,Socionom,private,33000
19,Socionom,private,33077
20,Socionom,private,33350
21,Socionom,private,33600
22,Socionom,private,33750
23,Socionom,private,34000
25,Socionom,private,34300
26,Socionom,private,34500
27,Socionom,private,34600
28,Socionom,private,34900
29,Socionom,private,35000
31,Socionom,private,35200
32,Socionom,private,35500
33,Socionom,private,35600
34,Socionom,private,35800
35,Socionom,private,36000
37,Socionom,private,36156
38,Socionom,private,36500
40,Socionom,private,36728
41,Socionom,private,36856
42,Socionom,private,37000
44,Socionom,private,37200
45,Socionom,private,37400
46,Socionom,private,37500
47,Socionom,private,37890
48,Socionom,private,38000
49,Socionom,private,38150
50,Socionom,private,38300
51,Socionom,private,38500
52,Socionom,private,38756
53,Socionom,private,38885
54,Socionom,private,39000
56,Socionom,private,39121
57,Socionom,private,39500
58,Socionom,private,39780
59,Socionom,private,40000
62,Socionom,private,40200
63,Socionom,private,40500
64,Socionom,private,40700
65,Socionom,private,41000
66,Socionom,private,41156
67,Socionom,private,41700
68,Socionom,private,41900
69,Socionom,private,42000
70,Socionom,private,42244
71,Socionom,private,42500
72,Socionom,private,43000
74,Socionom,private,43510
75,Socionom,private,43850
76,Socionom,private,44000
77,Socionom,private,44500
78,Socionom,private,44862
79,Socionom,private,45000
81,Socionom,private,45356
82,Socionom,private,45800
83,Socionom,private,46100
84,Socionom,private,46500
85,Socionom,private,47000
86,Socionom,private,47500
87,Socionom,private,48000
88,Socionom,private,49265
89,Socionom,private,50000
90,Socionom,private,50100
91,Socionom,private,51000
92,Socionom,private,52000
93,Socionom,private,53300
94,Socionom,private,55000
95,Socionom,private,57000
96,Socionom,private,58500
97,Socionom,private,60800
