percentile,profession,publicprivate,income
3,Civilekonom/ekonom,private,26831
4,Civilekonom/ekonom,private,27500
5,Civilekonom/ekonom,private,28100
6,Civilekonom/ekonom,private,29000
7,Civilekonom/ekonom,private,29774
8,Civilekonom/ekonom,private,30300
9,Civilekonom/ekonom,private,31000
10,Civilekonom/ekonom,private,31574
11,Civilekonom/ekonom,private,32000
12,Civilekonom/ekonom,private,32800
13,Civilekonom/ekonom,private,33300
14,Civilekonom/ekonom,private,33870
15,Civilekonom/ekonom,private,34174
16,Civilekonom/ekonom,private,35000
17,Civilekonom/ekonom,private,35002
18,Civilekonom/ekonom,private,35700
19,Civilekonom/ekonom,private,36000
20,Civilekonom/ekonom,private,36500
21,Civilekonom/ekonom,private,37000
22,Civilekonom/ekonom,private,37393
23,Civilekonom/ekonom,private,37948
24,Civilekonom/ekonom,private,38300
25,Civilekonom/ekonom,private,38800
26,Civilekonom/ekonom,private,39200
27,Civilekonom/ekonom,private,39774
28,Civilekonom/ekonom,private,40000
29,Civilekonom/ekonom,private,40331
30,Civilekonom/ekonom,private,40800
31,Civilekonom/ekonom,private,41200
32,Civilekonom/ekonom,private,41715
33,Civilekonom/ekonom,private,42000
34,Civilekonom/ekonom,private,42324
35,Civilekonom/ekonom,private,42775
36,Civilekonom/ekonom,private,43015
37,Civilekonom/ekonom,private,43500
38,Civilekonom/ekonom,private,44000
39,Civilekonom/ekonom,private,44456
40,Civilekonom/ekonom,private,44950
41,Civilekonom/ekonom,private,45000
42,Civilekonom/ekonom,private,45500
43,Civilekonom/ekonom,private,45980
44,Civilekonom/ekonom,private,46200
45,Civilekonom/ekonom,private,46854
46,Civilekonom/ekonom,private,47093
47,Civilekonom/ekonom,private,47500
48,Civilekonom/ekonom,private,48000
49,Civilekonom/ekonom,private,48247
50,Civilekonom/ekonom,private,48800
51,Civilekonom/ekonom,private,49200
52,Civilekonom/ekonom,private,49929
53,Civilekonom/ekonom,private,50000
54,Civilekonom/ekonom,private,50327
55,Civilekonom/ekonom,private,50900
56,Civilekonom/ekonom,private,51300
57,Civilekonom/ekonom,private,51900
58,Civilekonom/ekonom,private,52250
59,Civilekonom/ekonom,private,52800
60,Civilekonom/ekonom,private,53200
61,Civilekonom/ekonom,private,54000
62,Civilekonom/ekonom,private,54600
63,Civilekonom/ekonom,private,55000
64,Civilekonom/ekonom,private,55500
65,Civilekonom/ekonom,private,56000
66,Civilekonom/ekonom,private,56500
67,Civilekonom/ekonom,private,57100
68,Civilekonom/ekonom,private,57774
69,Civilekonom/ekonom,private,58486
70,Civilekonom/ekonom,private,59100
71,Civilekonom/ekonom,private,60000
72,Civilekonom/ekonom,private,60500
73,Civilekonom/ekonom,private,61227
74,Civilekonom/ekonom,private,62000
75,Civilekonom/ekonom,private,62850
76,Civilekonom/ekonom,private,63774
77,Civilekonom/ekonom,private,64774
78,Civilekonom/ekonom,private,65000
79,Civilekonom/ekonom,private,66200
80,Civilekonom/ekonom,private,67174
81,Civilekonom/ekonom,private,68200
82,Civilekonom/ekonom,private,69674
83,Civilekonom/ekonom,private,70274
84,Civilekonom/ekonom,private,71200
85,Civilekonom/ekonom,private,72774
86,Civilekonom/ekonom,private,74200
87,Civilekonom/ekonom,private,75500
88,Civilekonom/ekonom,private,77083
89,Civilekonom/ekonom,private,78800
90,Civilekonom/ekonom,private,80500
91,Civilekonom/ekonom,private,83000
92,Civilekonom/ekonom,private,85500
93,Civilekonom/ekonom,private,88500
94,Civilekonom/ekonom,private,91958
95,Civilekonom/ekonom,private,96000
96,Civilekonom/ekonom,private,103377
97,Civilekonom/ekonom,private,110000
