percentile,profession,publicprivate,income
3,Civilekonom/ekonom,private,27000
4,Civilekonom/ekonom,private,28000
5,Civilekonom/ekonom,private,28800
6,Civilekonom/ekonom,private,29500
7,Civilekonom/ekonom,private,30000
8,Civilekonom/ekonom,private,30975
9,Civilekonom/ekonom,private,31500
10,Civilekonom/ekonom,private,32000
11,Civilekonom/ekonom,private,32750
12,Civilekonom/ekonom,private,33158
13,Civilekonom/ekonom,private,34000
14,Civilekonom/ekonom,private,34419
15,Civilekonom/ekonom,private,35000
16,Civilekonom/ekonom,private,35100
17,Civilekonom/ekonom,private,35800
18,Civilekonom/ekonom,private,36300
19,Civilekonom/ekonom,private,36847
20,Civilekonom/ekonom,private,37300
21,Civilekonom/ekonom,private,37792
22,Civilekonom/ekonom,private,38000
23,Civilekonom/ekonom,private,38500
24,Civilekonom/ekonom,private,39000
25,Civilekonom/ekonom,private,39500
26,Civilekonom/ekonom,private,40000
28,Civilekonom/ekonom,private,40500
29,Civilekonom/ekonom,private,41000
30,Civilekonom/ekonom,private,41400
31,Civilekonom/ekonom,private,42000
32,Civilekonom/ekonom,private,42250
33,Civilekonom/ekonom,private,42800
34,Civilekonom/ekonom,private,43050
35,Civilekonom/ekonom,private,43700
36,Civilekonom/ekonom,private,44012
37,Civilekonom/ekonom,private,44600
38,Civilekonom/ekonom,private,45000
39,Civilekonom/ekonom,private,45333
40,Civilekonom/ekonom,private,45900
41,Civilekonom/ekonom,private,46283
42,Civilekonom/ekonom,private,46800
43,Civilekonom/ekonom,private,47029
44,Civilekonom/ekonom,private,47500
45,Civilekonom/ekonom,private,48000
46,Civilekonom/ekonom,private,48450
47,Civilekonom/ekonom,private,48904
48,Civilekonom/ekonom,private,49200
49,Civilekonom/ekonom,private,49700
50,Civilekonom/ekonom,private,50000
51,Civilekonom/ekonom,private,50200
52,Civilekonom/ekonom,private,50846
53,Civilekonom/ekonom,private,51100
54,Civilekonom/ekonom,private,51700
55,Civilekonom/ekonom,private,52000
56,Civilekonom/ekonom,private,52500
57,Civilekonom/ekonom,private,53000
58,Civilekonom/ekonom,private,53583
59,Civilekonom/ekonom,private,54000
60,Civilekonom/ekonom,private,54817
61,Civilekonom/ekonom,private,55000
62,Civilekonom/ekonom,private,55600
63,Civilekonom/ekonom,private,56027
64,Civilekonom/ekonom,private,56650
65,Civilekonom/ekonom,private,57258
66,Civilekonom/ekonom,private,58000
67,Civilekonom/ekonom,private,58792
68,Civilekonom/ekonom,private,59500
69,Civilekonom/ekonom,private,60000
70,Civilekonom/ekonom,private,60611
71,Civilekonom/ekonom,private,61255
72,Civilekonom/ekonom,private,62000
73,Civilekonom/ekonom,private,62700
74,Civilekonom/ekonom,private,63500
75,Civilekonom/ekonom,private,64250
76,Civilekonom/ekonom,private,65000
77,Civilekonom/ekonom,private,65792
78,Civilekonom/ekonom,private,67000
79,Civilekonom/ekonom,private,68000
80,Civilekonom/ekonom,private,69000
81,Civilekonom/ekonom,private,70000
82,Civilekonom/ekonom,private,70792
83,Civilekonom/ekonom,private,72000
84,Civilekonom/ekonom,private,73500
85,Civilekonom/ekonom,private,75000
86,Civilekonom/ekonom,private,76500
87,Civilekonom/ekonom,private,77810
88,Civilekonom/ekonom,private,79700
89,Civilekonom/ekonom,private,81200
90,Civilekonom/ekonom,private,83000
91,Civilekonom/ekonom,private,85000
92,Civilekonom/ekonom,private,88000
93,Civilekonom/ekonom,private,91000
94,Civilekonom/ekonom,private,95200
95,Civilekonom/ekonom,private,100792
96,Civilekonom/ekonom,private,108000
97,Civilekonom/ekonom,private,116650
