percentile,profession,publicprivate,income
3,Civilekonomer ekonom,private,28000
4,Civilekonomer ekonom,private,29000
5,Civilekonomer ekonom,private,30000
6,Civilekonomer ekonom,private,30496
7,Civilekonomer ekonom,private,31200
8,Civilekonomer ekonom,private,32000
9,Civilekonomer ekonom,private,32600
10,Civilekonomer ekonom,private,33000
11,Civilekonomer ekonom,private,33700
12,Civilekonomer ekonom,private,34500
13,Civilekonomer ekonom,private,35000
14,Civilekonomer ekonom,private,35500
15,Civilekonomer ekonom,private,36000
16,Civilekonomer ekonom,private,36597
17,Civilekonomer ekonom,private,37000
18,Civilekonomer ekonom,private,37652
19,Civilekonomer ekonom,private,38000
20,Civilekonomer ekonom,private,38500
21,Civilekonomer ekonom,private,39000
22,Civilekonomer ekonom,private,39500
23,Civilekonomer ekonom,private,40000
25,Civilekonomer ekonom,private,40577
26,Civilekonomer ekonom,private,41000
27,Civilekonomer ekonom,private,41500
28,Civilekonomer ekonom,private,42000
29,Civilekonomer ekonom,private,42209
30,Civilekonomer ekonom,private,42800
31,Civilekonomer ekonom,private,43200
32,Civilekonomer ekonom,private,43860
33,Civilekonomer ekonom,private,44200
34,Civilekonomer ekonom,private,44737
35,Civilekonomer ekonom,private,45000
36,Civilekonomer ekonom,private,45268
37,Civilekonomer ekonom,private,45852
38,Civilekonomer ekonom,private,46000
39,Civilekonomer ekonom,private,46700
40,Civilekonomer ekonom,private,47000
41,Civilekonomer ekonom,private,47500
42,Civilekonomer ekonom,private,48000
44,Civilekonomer ekonom,private,48525
45,Civilekonomer ekonom,private,49000
46,Civilekonomer ekonom,private,49486
47,Civilekonomer ekonom,private,49900
48,Civilekonomer ekonom,private,50000
49,Civilekonomer ekonom,private,50395
50,Civilekonomer ekonom,private,50800
51,Civilekonomer ekonom,private,51000
52,Civilekonomer ekonom,private,51544
53,Civilekonomer ekonom,private,52000
54,Civilekonomer ekonom,private,52750
55,Civilekonomer ekonom,private,53000
56,Civilekonomer ekonom,private,53518
57,Civilekonomer ekonom,private,54000
58,Civilekonomer ekonom,private,54500
59,Civilekonomer ekonom,private,55000
60,Civilekonomer ekonom,private,55250
61,Civilekonomer ekonom,private,56000
62,Civilekonomer ekonom,private,56189
63,Civilekonomer ekonom,private,56900
64,Civilekonomer ekonom,private,57603
65,Civilekonomer ekonom,private,58000
66,Civilekonomer ekonom,private,58860
67,Civilekonomer ekonom,private,59728
68,Civilekonomer ekonom,private,60000
69,Civilekonomer ekonom,private,60800
70,Civilekonomer ekonom,private,61127
71,Civilekonomer ekonom,private,62000
72,Civilekonomer ekonom,private,62830
73,Civilekonomer ekonom,private,63200
74,Civilekonomer ekonom,private,64300
75,Civilekonomer ekonom,private,65000
76,Civilekonomer ekonom,private,65327
77,Civilekonomer ekonom,private,66000
78,Civilekonomer ekonom,private,67000
79,Civilekonomer ekonom,private,68000
80,Civilekonomer ekonom,private,69000
81,Civilekonomer ekonom,private,70000
82,Civilekonomer ekonom,private,71000
83,Civilekonomer ekonom,private,72000
84,Civilekonomer ekonom,private,72807
85,Civilekonomer ekonom,private,74329
86,Civilekonomer ekonom,private,75366
87,Civilekonomer ekonom,private,77040
88,Civilekonomer ekonom,private,78901
89,Civilekonomer ekonom,private,80800
90,Civilekonomer ekonom,private,82600
91,Civilekonomer ekonom,private,84000
92,Civilekonomer ekonom,private,86000
93,Civilekonomer ekonom,private,89000
94,Civilekonomer ekonom,private,93000
95,Civilekonomer ekonom,private,98500
96,Civilekonomer ekonom,private,106614
97,Civilekonomer ekonom,private,115000
