percentile,profession,publicprivate,income
3,Fysioterapeut/Sjukgymnast,private,25500
5,Fysioterapeut/Sjukgymnast,private,25700
6,Fysioterapeut/Sjukgymnast,private,25900
7,Fysioterapeut/Sjukgymnast,private,26000
9,Fysioterapeut/Sjukgymnast,private,26250
10,Fysioterapeut/Sjukgymnast,private,26500
13,Fysioterapeut/Sjukgymnast,private,26700
14,Fysioterapeut/Sjukgymnast,private,26925
15,Fysioterapeut/Sjukgymnast,private,27000
17,Fysioterapeut/Sjukgymnast,private,27200
18,Fysioterapeut/Sjukgymnast,private,27400
19,Fysioterapeut/Sjukgymnast,private,27500
20,Fysioterapeut/Sjukgymnast,private,27545
21,Fysioterapeut/Sjukgymnast,private,27700
22,Fysioterapeut/Sjukgymnast,private,27900
23,Fysioterapeut/Sjukgymnast,private,28000
26,Fysioterapeut/Sjukgymnast,private,28200
27,Fysioterapeut/Sjukgymnast,private,28424
28,Fysioterapeut/Sjukgymnast,private,28500
29,Fysioterapeut/Sjukgymnast,private,28600
30,Fysioterapeut/Sjukgymnast,private,28825
31,Fysioterapeut/Sjukgymnast,private,29000
32,Fysioterapeut/Sjukgymnast,private,29100
33,Fysioterapeut/Sjukgymnast,private,29500
34,Fysioterapeut/Sjukgymnast,private,29600
35,Fysioterapeut/Sjukgymnast,private,29800
36,Fysioterapeut/Sjukgymnast,private,30000
39,Fysioterapeut/Sjukgymnast,private,30150
40,Fysioterapeut/Sjukgymnast,private,30275
41,Fysioterapeut/Sjukgymnast,private,30500
42,Fysioterapeut/Sjukgymnast,private,30600
43,Fysioterapeut/Sjukgymnast,private,30800
44,Fysioterapeut/Sjukgymnast,private,31000
47,Fysioterapeut/Sjukgymnast,private,31200
48,Fysioterapeut/Sjukgymnast,private,31500
49,Fysioterapeut/Sjukgymnast,private,31600
50,Fysioterapeut/Sjukgymnast,private,31817
51,Fysioterapeut/Sjukgymnast,private,32000
53,Fysioterapeut/Sjukgymnast,private,32100
54,Fysioterapeut/Sjukgymnast,private,32300
55,Fysioterapeut/Sjukgymnast,private,32446
56,Fysioterapeut/Sjukgymnast,private,32500
57,Fysioterapeut/Sjukgymnast,private,32700
58,Fysioterapeut/Sjukgymnast,private,32871
59,Fysioterapeut/Sjukgymnast,private,33000
60,Fysioterapeut/Sjukgymnast,private,33025
61,Fysioterapeut/Sjukgymnast,private,33300
62,Fysioterapeut/Sjukgymnast,private,33500
63,Fysioterapeut/Sjukgymnast,private,33700
64,Fysioterapeut/Sjukgymnast,private,33900
65,Fysioterapeut/Sjukgymnast,private,34000
67,Fysioterapeut/Sjukgymnast,private,34108
68,Fysioterapeut/Sjukgymnast,private,34375
69,Fysioterapeut/Sjukgymnast,private,34500
70,Fysioterapeut/Sjukgymnast,private,34700
71,Fysioterapeut/Sjukgymnast,private,34900
72,Fysioterapeut/Sjukgymnast,private,35000
75,Fysioterapeut/Sjukgymnast,private,35400
76,Fysioterapeut/Sjukgymnast,private,35500
77,Fysioterapeut/Sjukgymnast,private,35700
78,Fysioterapeut/Sjukgymnast,private,36000
79,Fysioterapeut/Sjukgymnast,private,36100
80,Fysioterapeut/Sjukgymnast,private,36300
81,Fysioterapeut/Sjukgymnast,private,36500
82,Fysioterapeut/Sjukgymnast,private,36800
83,Fysioterapeut/Sjukgymnast,private,37000
84,Fysioterapeut/Sjukgymnast,private,37320
85,Fysioterapeut/Sjukgymnast,private,37600
86,Fysioterapeut/Sjukgymnast,private,37962
87,Fysioterapeut/Sjukgymnast,private,38400
88,Fysioterapeut/Sjukgymnast,private,38700
89,Fysioterapeut/Sjukgymnast,private,39000
90,Fysioterapeut/Sjukgymnast,private,39382
91,Fysioterapeut/Sjukgymnast,private,39728
92,Fysioterapeut/Sjukgymnast,private,40000
93,Fysioterapeut/Sjukgymnast,private,40500
94,Fysioterapeut/Sjukgymnast,private,41500
95,Fysioterapeut/Sjukgymnast,private,42650
96,Fysioterapeut/Sjukgymnast,private,44000
97,Fysioterapeut/Sjukgymnast,private,45500
