percentile,profession,publicprivate,income
3,Arbetsterapeut,public,23850
4,Arbetsterapeut,public,24070
5,Arbetsterapeut,public,24300
6,Arbetsterapeut,public,24500
7,Arbetsterapeut,public,24700
8,Arbetsterapeut,public,24900
9,Arbetsterapeut,public,25000
10,Arbetsterapeut,public,25200
11,Arbetsterapeut,public,25400
12,Arbetsterapeut,public,25500
13,Arbetsterapeut,public,25600
14,Arbetsterapeut,public,25750
15,Arbetsterapeut,public,25900
16,Arbetsterapeut,public,26000
17,Arbetsterapeut,public,26100
18,Arbetsterapeut,public,26200
19,Arbetsterapeut,public,26300
20,Arbetsterapeut,public,26450
21,Arbetsterapeut,public,26500
22,Arbetsterapeut,public,26600
23,Arbetsterapeut,public,26700
24,Arbetsterapeut,public,26800
25,Arbetsterapeut,public,26900
26,Arbetsterapeut,public,27000
27,Arbetsterapeut,public,27000
28,Arbetsterapeut,public,27100
29,Arbetsterapeut,public,27200
30,Arbetsterapeut,public,27265
31,Arbetsterapeut,public,27350
32,Arbetsterapeut,public,27450
33,Arbetsterapeut,public,27500
34,Arbetsterapeut,public,27600
35,Arbetsterapeut,public,27650
36,Arbetsterapeut,public,27750
37,Arbetsterapeut,public,27800
38,Arbetsterapeut,public,27900
39,Arbetsterapeut,public,28000
40,Arbetsterapeut,public,28000
41,Arbetsterapeut,public,28050
42,Arbetsterapeut,public,28150
43,Arbetsterapeut,public,28200
44,Arbetsterapeut,public,28300
45,Arbetsterapeut,public,28400
46,Arbetsterapeut,public,28450
47,Arbetsterapeut,public,28500
48,Arbetsterapeut,public,28550
49,Arbetsterapeut,public,28600
50,Arbetsterapeut,public,28700
51,Arbetsterapeut,public,28789
52,Arbetsterapeut,public,28800
53,Arbetsterapeut,public,28900
54,Arbetsterapeut,public,29000
55,Arbetsterapeut,public,29000
56,Arbetsterapeut,public,29100
57,Arbetsterapeut,public,29150
58,Arbetsterapeut,public,29200
59,Arbetsterapeut,public,29300
60,Arbetsterapeut,public,29400
61,Arbetsterapeut,public,29450
62,Arbetsterapeut,public,29500
63,Arbetsterapeut,public,29600
64,Arbetsterapeut,public,29700
65,Arbetsterapeut,public,29800
66,Arbetsterapeut,public,29900
67,Arbetsterapeut,public,30000
68,Arbetsterapeut,public,30000
69,Arbetsterapeut,public,30100
70,Arbetsterapeut,public,30160
71,Arbetsterapeut,public,30250
72,Arbetsterapeut,public,30340
73,Arbetsterapeut,public,30450
74,Arbetsterapeut,public,30550
75,Arbetsterapeut,public,30650
76,Arbetsterapeut,public,30800
77,Arbetsterapeut,public,30900
78,Arbetsterapeut,public,31000
79,Arbetsterapeut,public,31200
80,Arbetsterapeut,public,31350
81,Arbetsterapeut,public,31500
82,Arbetsterapeut,public,31650
83,Arbetsterapeut,public,31900
84,Arbetsterapeut,public,32000
85,Arbetsterapeut,public,32200
86,Arbetsterapeut,public,32500
87,Arbetsterapeut,public,32700
88,Arbetsterapeut,public,33000
89,Arbetsterapeut,public,33500
90,Arbetsterapeut,public,33900
91,Arbetsterapeut,public,34500
92,Arbetsterapeut,public,35000
93,Arbetsterapeut,public,35900
94,Arbetsterapeut,public,36800
95,Arbetsterapeut,public,38000
96,Arbetsterapeut,public,39000
97,Arbetsterapeut,public,40700
